18	3	9570	96961	24961	41342	46586	92225	38042	2957	46083	30068	36653	20345	10214	83600	59444	59572	9451	25048	62860	60526	81658	43120	70334	86575	70322	54399	23837	73070	36578	6745	94019	25500	8914	55591	50502	67243	23808	70568	65926	61144	80272	45018	31020	69174	81001	65083	88262	89505	56606	62738	89707	38673	46359	15548	45561	4599	9768	29565	37694	48055	51505	5992	42102	77224	28685	81588	39195	86703	59854	78858	89695	64312	58181	18984	35751	12757	49061	37039	92471	72855	31240	53811	1740	48284	75523	26738	90366	88678	43843	16329	53722	50114	82731	73465	74215	82115	16763	54524	10502	91947	4100	36314	65817	78861	88079	71265	98192	81268	87014	60873	60668	34447	94855	42938	11112	9350	89805	24233	2660	61866	68552	72767	34440	91028	55699	77359	77150	39880	50356	77960	14069	13702	638	56585	64574	98322	37103	36938	31971	90405	99283	26679	41329	
18	4	33753	3591	65030	16961	17160	45905	26286	16830	35947	93111	97001	74932	53878	59303	83538	11015	12123	56129	87983	49186	95391	24916	14631	41181	25710	84552	79323	88838	84919	13579	27796	96234	94792	44305	18724	26356	7612	95611	61385	30591	6939	72274	99645	33024	70265	9061	39615	4401	65856	18730	15595	95602	32397	14051	69508	5720	61902	23207	94437	51981	93167	68150	61449	93956	80729	60975	3860	87362	54572	19542	8414	64112	1991	67169	82047	10285	58527	89884	49026	94946	4514	60080	19829	58929	77001	78825	44871	39490	94467	16652	95019	5055	45959	24422	9808	77869	47146	90477	17034	45702	38540	65403	81096	82304	18817	63879	64556	29570	4304	695	76209	14833	95030	44087	21285	99230	4441	53678	92716	40681	56706	39632	88121	6631	49491	45694	30454	22711	28424	92045	66356	51993	52403	9234	96433	59884	61156	23546	45237	69065	12433	65327	99859	
18	5	19710	95302	48371	31066	8626	40988	90572	48947	40767	26450	52228	92262	95383	1381	33180	76940	87588	11074	66176	36644	56172	84844	10449	6093	82280	35420	23929	58904	21867	42217	81570	6385	71033	36247	45778	33812	54649	89118	91168	11871	57355	3265	87183	13046	9226	80910	28423	33259	30179	16047	78230	73	61957	50141	44038	30217	77297	21932	89722	3063	89610	7130	72574	88717	37722	79951	37268	31429	16156	24472	32765	72575	31417	39911	49148	49113	24897	76125	84242	43586	55026	53324	28412	34384	68797	4191	78473	33994	66840	34365	47437	86776	97828	13955	57304	34633	53473	37631	26837	34487	41580	16840	76183	68434	26683	75068	48718	49412	3852	6035	39110	64056	47093	48413	60099	67655	22198	82541	36493	17871	59812	3271	67336	6946	71614	90546	31326	4823	38108	78633	6423	77190	53543	80809	27473	8334	22219	38993	84782	4326	77789	7783	1167	
18	6	77007	7767	49249	21206	85346	93313	79569	76909	10091	55835	4934	50469	44478	27362	94370	55086	50076	82851	71063	85280	8410	21787	37245	81063	58365	47732	91664	23901	27819	73028	87598	37083	8308	91273	96723	83348	26985	67177	28888	81388	30054	79659	37006	92422	88597	63811	94735	59214	62749	15724	39986	18028	30758	98533	49668	47971	25868	7396	25568	46929	53632	86640	2357	1584	42191	77472	47545	28357	54170	89683	18063	13141	21133	18924	42917	34498	99717	32860	49886	38286	48061	67613	47255	96652	19912	81525	84337	93553	76017	57262	97592	70244	65150	9862	56650	55529	56082	91875	54562	22874	11642	85494	10430	49938	5112	64230	50109	50682	4714	37378	243	33891	36114	71906	38973	19897	7715	19411	10750	4932	65549	40655	90790	42057	83422	24324	34185	32610	99478	47415	77996	71509	19875	94215	93116	86943	69733	21379	49041	22642	79282	28383	45944	
19	0	44735	59742	34655	70859	92288	4819	51658	36285	13239	38455	3814	66161	17541	5121	87665	53669	48063	46753	80041	42664	70838	29236	57760	42426	85918	27023	28399	87165	22520	34348	99159	92347	75708	3943	9830	56795	81725	65248	62865	91848	47795	47594	32025	23675	79589	20037	6109	92389	22575	23671	71436	2996	26141	7485	29726	18181	43617	96916	31914	1502	84908	16983	63223	80702	98820	36165	52717	63287	90522	71406	42182	82798	50315	95565	97849	17114	99555	42482	40089	38835	21633	97777	38864	19619	21179	53843	35949	49727	12959	42759	60690	22758	87655	93980	81359	56049	11894	65673	25939	53232	66967	20149	59810	76864	47589	32914	3270	34210	20079	77128	18728	25283	53866	39447	70581	7214	8092	97289	50622	91880	48739	98191	90769	70357	17620	36385	5947	83857	31518	7558	88024	4806	31877	15245	70262	22383	25289	20572	71609	35759	42611	79466	1123	
19	1	11886	58019	25275	49309	9015	93968	99154	41774	9876	67372	14966	27624	8889	72431	24719	71505	83349	63344	65162	48514	16207	29493	84807	49663	71034	48314	2626	81269	61458	57343	55401	97357	52432	5582	56734	3615	61615	58184	65478	99723	68648	16583	56797	12584	23343	53935	23922	49508	28959	11716	15209	99282	87869	54167	89089	62348	68332	67281	60466	15377	93226	76605	92165	40091	27161	1732	19340	63783	12824	41942	53553	86636	99500	43686	26862	46218	91096	95413	15048	98831	84288	18970	7225	99945	46848	56497	25815	64734	8058	84783	51486	27921	31843	22515	19811	80747	59247	4512	9107	6802	51163	45437	15053	5679	54983	91775	86089	27466	38259	82241	34400	54991	76295	36215	63272	40716	82055	35616	61620	43662	93703	74019	46791	23406	15501	34481	1550	20947	79469	50875	22279	48045	62174	43467	56655	46926	43166	9280	30697	59285	8040	6605	17202	
19	2	87978	11970	88711	32381	18951	69678	40917	75368	60419	71347	47960	2299	9447	75639	27710	7637	96111	40944	59677	41367	58531	97596	84917	59215	77133	74763	64459	40678	98440	99068	32384	16240	38294	24297	56310	64100	22411	49935	87721	55008	59763	46373	96826	21192	26449	34351	40295	43149	79532	31148	18576	81926	42817	64160	82431	57349	33097	89889	89474	27456	91280	85330	2196	28367	68052	22906	72830	22127	96339	84225	33431	74602	38148	82009	78964	72015	40258	6427	71903	69387	81233	30632	16310	31201	17215	73299	73653	63322	9429	98213	92875	42972	14618	69085	86639	79031	21570	77755	28095	63317	32669	31778	11402	38242	96820	41610	82588	17284	63061	24962	15633	44143	78575	17332	92196	52932	83892	23630	56379	6959	61305	94926	80418	9418	36791	67466	10459	6500	29357	76818	2376	5324	37318	23677	81344	49921	51731	53270	87154	70899	87947	55038	36381	
19	3	9936	31646	64179	38336	66867	96083	1960	99014	55349	43567	48942	61435	45174	52133	13158	465	18779	87306	20194	84969	58821	81989	91448	50449	32543	48089	67733	57547	16049	45074	13653	15438	7584	88144	48804	6041	23048	46059	20770	90722	80988	34848	92792	92371	19594	34335	64906	73233	47186	61175	11746	86096	24046	15596	85145	55494	2770	2267	37739	54540	73546	50194	61293	86459	57712	36147	44651	52673	60618	34339	40505	2082	44525	58532	92000	53648	16242	67600	81747	75473	65170	14667	18231	27332	89461	90816	64148	91446	24161	20887	42104	80085	66904	32379	57245	77547	63918	97309	97919	86400	65536	8042	73475	6091	8116	73254	55451	88331	78764	83354	74451	95055	3201	7657	83467	46658	38860	22490	56397	4343	30335	69937	98113	93544	68950	25411	79752	77801	93144	19846	20003	41664	51859	61961	22599	77655	3343	83583	81782	98273	13767	1355	29252	
19	4	42533	10772	88323	44373	92621	81859	7147	19666	26713	68933	20714	10570	45965	92673	96823	13122	93239	23776	35762	47827	1279	99078	63446	64282	23426	55796	51327	26445	85833	11129	76719	9597	46062	87482	41285	12431	39538	52409	45233	29681	26754	13928	16205	64855	39773	18697	65371	19005	34451	75408	4066	31503	27204	39699	8028	51375	14260	89987	81351	88072	34537	64416	59417	83544	14172	61712	74613	29626	73618	71545	5812	55005	86913	4735	73508	69651	26590	98804	59410	89327	18453	79313	20143	21620	9607	95196	95909	80617	53598	5532	97157	36455	9738	759	58443	6815	64989	83989	10437	75509	66283	63680	35665	92439	69180	89582	43115	90512	96808	77200	66836	77589	16558	49097	29487	60730	83598	34025	65776	17962	29812	38859	1404	70335	62869	48657	50558	12279	94114	46635	52286	84108	95419	66558	41484	23863	99064	3291	56800	2894	3577	63948	5834	
19	5	14827	49033	35724	40555	2195	98366	57943	57947	74960	76144	81677	19792	86207	30731	8013	69804	96455	36614	26264	36695	7847	94713	22366	27369	88161	73284	71157	26035	26306	28871	56290	96983	37983	31832	6140	94225	50579	81295	12250	34329	11111	17492	45978	97483	11827	66301	72507	63445	3641	37682	71782	85404	88714	7202	13482	44632	84500	43774	6960	56973	72944	90137	43919	47790	53204	45791	56989	50600	9987	13707	96908	35485	3988	8534	92049	15496	17437	33485	27744	7568	89599	1708	94989	61463	81830	51747	7587	69969	74748	70294	32835	80812	26888	86130	24534	41513	27414	75214	54042	11105	18419	76107	904	64304	37766	80202	78986	36393	64473	94421	61228	54820	7161	4153	72210	94881	40896	9902	42192	45402	94819	94839	85977	30971	3780	90264	47867	43286	17934	92776	98242	28470	2692	62807	80340	24268	80468	90446	2384	83629	37987	9990	86432	
19	6	78784	18819	21137	29498	75573	22355	62611	15850	55534	22120	95337	2786	13688	16053	49245	50944	68682	69813	99997	11917	53409	41630	36979	63820	10640	58758	85529	84189	7430	2571	9126	88345	32743	1619	70356	11218	83548	72159	98752	64144	69028	21527	3879	95309	53472	93720	28905	40724	70457	97074	84301	4577	63560	25366	38120	98166	54788	18844	27219	9261	97374	79193	72330	21643	77151	29892	87534	21667	7137	41284	47656	794	12079	89192	46789	75741	46020	76029	27188	91267	73890	20504	43937	49135	16427	70061	71419	70526	92519	27245	72336	44517	98874	90103	27689	78701	82952	46250	12294	27324	23396	39919	14673	75928	4634	45829	11351	43016	35186	98679	51474	51075	79899	22776	4243	54355	28182	42613	31635	85090	42031	47464	18919	6076	14951	32729	26258	48318	65323	47197	59724	44187	32147	93936	50138	55328	42935	25090	88870	69598	45952	19421	65099	
20	0	47206	87697	61970	43454	35833	67409	27075	84898	31538	85639	37769	53727	13644	62775	91158	83886	94927	36245	71711	59940	47111	21822	46042	90142	37078	47853	76359	29612	54457	86936	55896	48470	81815	28711	92966	61536	54621	58873	24517	98895	17847	82008	63338	92132	33664	762	51113	2024	40832	19278	41466	13311	44606	11771	44916	8038	94510	78684	70960	33542	9695	61057	18145	72763	53789	20957	22290	94794	78320	38473	32869	20218	27110	22978	27149	7181	61334	70495	34464	99407	19576	60901	43301	31341	15650	72443	14986	87111	3753	60143	67916	50707	94625	61196	72236	34333	13162	86405	59655	47120	93729	20925	45301	70020	51047	10278	37605	35477	5578	81942	64339	8953	72715	65207	85276	41931	71962	52985	51288	30495	43470	77959	79924	18016	60334	51759	4513	17732	29981	15771	10405	44610	91304	17547	39344	56406	36506	75370	17378	94377	6613	22018	64105	
20	1	98974	8504	28491	51515	22401	28071	81342	24147	72596	39127	90006	33721	76151	67519	50008	78189	66819	52393	7124	2595	82792	80834	96789	30985	11639	90770	38795	59204	5399	84642	9886	4757	13385	86867	62783	59779	75955	43592	58397	62488	21418	45810	72552	64669	13545	41663	82735	5791	88256	63406	5660	61096	17648	29230	74618	53881	27617	61891	31958	91689	57610	93352	49184	47875	87358	49634	87170	46990	51692	75448	87619	57302	39764	51941	84270	10971	80271	36491	33469	1771	11880	24875	23747	23316	40616	26340	49105	75180	60829	83961	85484	98794	15585	53557	77334	73061	11712	25513	71774	49817	4083	99939	52863	15118	76547	18292	56259	35320	93609	64610	4142	29583	81065	2008	61155	72854	62608	67192	4944	39472	72982	7966	10116	47291	8516	81282	52751	53817	46191	10550	46705	43102	9161	52726	83854	88753	10031	49605	41113	14561	5226	84605	83953	
20	2	85549	41661	58318	1755	29861	8298	38110	54864	68602	81939	17784	66651	86686	32258	90969	18776	13590	64523	82153	31209	19375	89870	71824	28020	53279	29093	35612	28467	34175	33871	11711	83769	62640	21682	20772	64758	18407	84601	29960	44266	77810	95585	82471	35437	22001	38364	56165	85233	7894	83875	39857	84697	10870	33987	36582	45360	52752	63400	44383	95802	34097	99893	63723	86697	21092	58921	85405	95744	95410	56997	46717	18121	90451	56963	76393	13998	92938	50878	49578	54384	2953	46011	31637	4307	92637	65045	4719	7903	2457	74317	84894	99003	92450	7654	66779	25137	60385	75083	21820	8045	65402	26025	48697	82822	95268	87741	90046	98836	77529	79248	56163	93136	52798	21012	82523	29882	47354	13622	34819	16213	24379	17675	97807	12894	25800	89905	28032	42227	38761	46687	62260	78354	81541	53015	96840	2014	34833	4396	15255	87681	93376	58158	54532	
20	3	78420	88603	31698	82107	37052	61268	37792	16515	47538	96150	84256	27288	7709	68428	71740	5506	59734	45284	38074	88737	19227	33302	14916	93336	86279	39266	99549	21168	57526	45430	35902	35841	56247	54018	97913	66202	44500	25476	57184	48209	91898	40434	29177	61225	67026	19269	47263	28226	65374	35516	1564	80663	60389	42428	29269	35166	66817	1997	95582	19548	23210	43376	15717	40399	24587	79965	6148	86347	71766	98850	63673	87219	74577	9558	9507	83203	91463	9311	51403	72755	14538	77901	36624	14281	99219	75768	43926	52766	90808	54200	90898	53431	42449	2817	8306	42888	17033	46622	86478	68852	96393	42937	5772	91512	29973	39494	42568	41428	46679	74172	55621	74283	36813	32312	73764	20429	39692	22150	55658	38436	32792	18808	42707	77397	58393	26254	83775	31464	23514	12293	69845	63320	20413	46778	6951	74351	97594	71464	38785	57542	47763	98305	63830	
20	4	68664	4463	10315	55169	70246	4105	24051	52762	96250	89535	27108	10330	94194	97930	71604	72880	31337	66412	4738	91546	40514	9133	28021	42591	96630	43456	12930	73321	28788	25970	69176	89463	32928	33865	11306	99824	61860	39666	56961	25143	66120	9240	9740	17019	34270	6726	99168	23286	77398	35289	81673	53261	59533	7241	54347	84072	98062	51387	51595	28208	39493	68355	85475	7479	67852	73064	82223	84174	82892	57780	43437	12567	34188	53868	17141	33700	1060	90625	66898	17710	48210	53515	34482	6233	87439	45001	83786	96937	4556	82853	96220	83759	76449	51212	27236	31984	14428	9139	73080	22750	18237	21605	97286	47902	5034	77617	23539	75402	62697	786	66307	64220	45536	67738	71831	31543	20829	54760	82618	27440	36953	22195	4196	24250	40070	69460	30176	22145	90720	55207	10953	92461	55043	31674	28642	30740	56592	55828	39341	96345	36543	44484	36882	
20	5	301	6519	29965	69984	53060	76280	83123	5672	95835	2815	50215	31801	39037	58612	59474	9796	58538	27455	50918	57138	7610	87827	82631	94190	82891	40558	98425	80101	55020	53706	54269	19267	14013	84317	42604	90777	90130	35837	28099	4983	98468	47283	62632	65992	55457	53803	68592	47821	93342	42805	84703	2084	7080	87048	15981	77752	77670	74572	40052	2910	99375	19371	4788	31313	74520	5080	21303	48376	983	23611	19780	86371	8616	24630	43809	88632	9317	65967	64133	36778	15712	17203	75015	79744	29507	3142	46524	5171	3490	86476	16772	5118	45163	69633	11482	1009	60624	80259	19858	68342	82064	7716	96693	67132	24027	3165	40433	56108	29463	54231	92957	95839	21508	52906	30056	43027	79966	11765	73126	84504	60055	89740	79030	57986	94597	39873	34646	45007	22558	58485	15690	54551	89475	33041	43672	61217	92219	29890	76889	78770	37418	47002	98629	
20	6	64652	85621	6295	93244	57510	7102	64605	80661	89419	14630	10587	8241	50166	31287	42818	88145	58049	80752	15947	51959	33480	66440	11647	89739	79454	23544	76943	14922	52413	91955	61368	52584	82916	80445	11950	83850	15194	6291	9205	53065	68020	46781	61048	71270	5596	98368	93851	19739	37789	63067	34280	38041	28817	66173	45106	91013	75330	43537	28405	41851	75951	72394	85085	68667	56135	81089	61661	63722	33364	95197	51609	3724	15216	51131	76010	34208	77085	84796	77553	99983	72923	92502	36054	76588	19715	47925	87602	3481	62300	45964	34501	68458	54622	20348	36389	60349	32665	66441	31901	96178	99137	59261	20622	11026	62456	64259	37873	97106	1039	30536	75300	59151	82820	48971	1872	76779	99794	78583	50967	75957	50106	27930	11730	69178	74143	62382	9301	26630	65380	66512	94226	6874	37961	68060	28766	20855	87169	94278	25979	66244	33801	70697	78590	
21	0	2466	61875	68793	88837	36777	40206	95869	89044	35153	39487	90818	13417	32028	79128	54680	98377	58326	23674	66574	81622	63474	2923	92928	3638	83983	42066	11664	44604	7567	22169	78943	58911	7180	86085	70223	28885	11005	77362	65088	71863	13552	65436	600	72660	90005	74766	1549	95226	9420	6247	57609	36862	78387	43483	97983	17104	71892	67050	76847	64638	67204	67669	20826	22597	1956	97522	76792	92573	28818	27235	42467	3707	36355	51376	69929	16748	52293	91931	41435	69524	55125	29343	92791	15702	96717	89558	69756	46593	31827	259	22199	91661	19215	87336	52910	60619	6021	25664	19255	34274	94601	91015	18713	68588	15191	63147	2634	22029	16990	16024	3036	31893	21096	87854	70801	95079	9058	7905	27052	26949	88939	28359	81957	63538	40585	8801	6237	57244	94452	56748	81674	97999	62753	36134	86764	79025	93629	64006	8586	75124	77495	23010	85582	
21	1	89460	52138	81834	6941	18959	93992	50690	41996	66445	93132	18591	6942	71381	47188	14141	78229	68230	54869	96539	40061	65400	53168	61786	21328	19496	29153	44789	64362	45171	55511	98833	96593	3694	81027	29047	10665	24793	2188	5146	43476	98415	21093	3313	99521	61789	8469	68025	80182	71365	56769	25473	73789	61297	79997	65352	3916	19374	95677	97097	40615	88696	52989	44841	23796	58382	26364	15388	23066	17028	74145	47909	52338	2867	21694	47021	79835	23267	84120	39141	26122	79338	9002	62974	83973	7680	78796	95298	69291	14216	27938	9633	98910	73804	39064	64101	57237	32874	87050	95773	65367	26974	53643	77062	51325	61459	49576	33316	29947	37521	77794	75812	16133	31223	15602	53797	60141	3387	18609	41368	876	38023	77509	69383	85310	4829	78235	80213	48406	69834	6755	5372	54900	48566	38598	3873	52181	90373	11487	52421	82887	89448	58367	12769	
21	2	53513	20609	11772	70580	88270	34140	91461	25482	59361	61865	18360	78586	71875	75253	91052	69266	48897	78316	59872	85923	80545	97661	57042	87826	73842	20016	8160	28017	18920	63915	93709	608	76586	69336	77069	15473	88973	83251	92122	54094	59490	46807	69190	34308	57801	33135	66479	91201	95982	96132	43601	3041	23506	46348	94033	83391	70908	89289	99752	80037	52718	37124	71301	64019	69724	72112	55941	31189	18110	56746	94252	63630	35316	99361	52016	21755	15480	61619	33803	45784	99374	86122	51608	96500	44858	99510	19879	72521	52948	74607	35971	5223	26164	1347	12392	74948	62538	56370	11846	20978	72908	68189	19399	35652	29189	34647	54075	41076	60753	2529	10814	11180	48924	66685	40063	5411	19753	87915	99331	88327	32201	77706	48360	2576	43178	65018	1154	24691	2296	68085	68023	85623	7033	14982	15709	37189	34855	11943	56360	97393	163	60839	17143	
21	3	38822	2704	77364	30562	10423	6279	52789	50998	28078	25460	74699	69128	83738	48742	78151	35054	13481	38055	10779	47199	49629	18668	37884	64966	59905	49283	69425	79463	26850	41963	51676	26926	55613	79412	94920	58682	77416	7127	57787	10083	52716	63151	42336	76766	84279	32339	49423	6695	96031	87296	775	77400	28607	46361	3341	17447	32632	50125	90368	63278	99188	72021	34376	76471	71328	45315	81739	16090	71160	11252	82804	56025	41415	3824	98957	41838	67136	7843	3100	60574	64783	90470	62838	99605	80511	20963	58811	56912	69829	54339	99366	61740	80789	20830	98592	5424	46306	57365	83597	84135	42293	82251	75178	23142	88019	66433	53024	80691	90466	82824	37022	94161	51598	2248	21352	67930	34520	75690	94522	2709	36048	68234	29603	13332	55950	92975	82044	61102	20	70904	67446	94471	73282	42209	858	72419	5968	50002	67407	6462	70831	67760	2990	
21	4	44693	17877	64309	79315	53943	78493	82362	49215	19660	61583	66711	2873	98534	47631	90503	28842	89676	92532	79864	12750	72323	90935	51630	2528	97934	23143	56843	48849	98049	90196	52575	92656	59065	61199	77691	25063	66665	97248	27591	1965	50981	1572	3759	59343	91036	84631	9645	64932	97519	17685	77669	15149	3163	95225	43958	5449	66456	65110	93124	58581	71132	95807	26282	57665	28174	41291	6968	14196	22673	63926	34446	39147	26659	68175	560	31795	54613	73527	19786	42662	84127	48275	63384	15407	68633	21495	36481	93024	5897	7874	24580	44700	83933	80689	63404	88486	32939	92042	77317	21722	11472	86592	33559	50663	8034	43246	18964	94626	85827	1596	19975	7323	26207	52004	86908	46505	94294	57888	34717	5797	18282	1952	1669	75023	47352	591	26725	59294	23943	30715	42779	52070	19900	29473	26727	61720	93751	78184	59545	87052	73742	96664	20551	
21	5	45362	43043	15858	12596	84945	72822	57735	99343	829	49369	80224	83121	29394	40377	77674	24879	84830	60366	11854	18169	91014	57879	50254	24846	23501	52681	24641	41569	47070	93033	81041	24711	3249	60838	48358	95132	25688	8137	51200	15762	52155	95536	86430	70239	12333	48151	63298	14075	63657	3241	75414	11060	73279	85201	89498	10729	49163	73231	79650	20768	32074	46542	37478	9614	69814	99203	33528	79866	14909	99258	41639	10686	93268	65459	1758	54326	58218	59846	77382	81121	51482	29277	71232	65727	98233	95596	10124	15389	59083	78478	15204	93023	95856	86883	10130	23973	61900	8958	90601	10053	995	88669	24353	13421	43249	70619	61502	57281	33764	44083	54255	5827	60370	96875	37079	54688	98696	54937	67840	26635	5311	64400	27224	42608	67798	64754	6777	96796	76397	28666	11832	13866	9027	69156	63230	55767	16448	97400	5537	62558	61524	26988	59969	
21	6	6536	28576	10518	6560	71981	40967	72083	96885	82828	41894	9073	6340	19559	85241	97427	2370	26232	7100	87391	42730	78446	96027	17739	98317	8366	21504	16019	89795	5247	81929	2097	28105	10017	8669	28509	36914	11652	46462	9723	41102	84606	2209	30090	21958	71828	72489	95335	96838	32764	99210	22447	67191	40974	19536	86157	15215	37115	10563	7917	97571	71732	20821	17697	24114	46806	31259	19974	46447	44656	22316	94267	23418	10621	60743	29261	30978	39665	75430	97909	3530	22579	90614	82421	35082	88741	75889	25571	69257	26026	76242	87634	31632	26338	5656	91598	130	91815	32372	82991	44061	79400	5341	33118	42173	54174	73972	5612	87581	66527	45794	9115	55924	32248	11470	56242	71236	74804	38530	68644	6101	54812	34986	72368	17653	24771	4411	98491	64632	82116	74189	80022	26000	26104	75697	97933	96499	12900	98570	98558	80677	43796	60660	62419	
22	0	62248	85230	96311	23330	12990	84248	62066	36775	41029	58343	78104	26611	51594	37816	36610	68610	93518	26332	16638	77949	52511	98339	44926	30472	93425	21358	60428	60899	30603	1223	54939	52509	26021	63651	80966	22893	49540	40437	50006	71811	88547	20904	69221	63557	8290	27939	70402	33232	60077	93658	26600	41736	13848	17408	67779	48535	93981	70604	28445	48917	42300	18098	30654	88510	53	63597	30466	36794	35643	2952	15306	25186	76094	14410	27616	84203	44708	5610	19172	25127	9517	67546	50438	13884	17488	65201	57145	31991	36805	49307	21342	96154	53174	35218	27818	51522	24954	88317	55821	71099	16525	86277	36360	65866	23571	91826	47671	60740	4960	97556	12827	58526	14636	40266	82660	22726	13603	42829	56098	64264	89128	44617	22808	3407	39568	15247	89677	12469	63251	30638	25926	16668	62051	40440	51822	7163	96639	39706	87227	65339	87222	56001	95715	
22	1	71779	21273	81936	84350	78604	60505	62911	4995	23554	2920	83429	92795	33671	11525	47630	94230	74985	5091	62315	10539	63701	83653	23822	56806	96100	93704	77254	20233	26836	92378	75424	31943	6926	48076	37606	95634	21732	65332	45724	28091	20011	65578	64626	6475	57745	61372	92501	86968	28003	71393	35318	53289	50691	42136	15968	78012	18507	6177	88150	50833	5086	13279	38976	34285	45578	53327	46869	1120	51585	87635	31415	64880	72409	32260	66209	78506	15764	40994	78569	35610	37323	67484	24443	19654	9281	46125	41623	21331	11870	15837	75182	41247	77847	2863	17666	48972	87547	45809	71826	92250	29537	54207	51095	1662	19864	53534	82566	92133	7821	59465	57599	18923	7594	67131	67244	36254	5536	10889	14736	47053	72503	8724	20983	74228	73571	12442	22834	95054	14035	50201	98337	72339	63768	45350	79938	41620	20058	28070	44774	20612	57028	31288	1352	
22	2	28028	46365	19832	21873	16074	54984	65467	65060	92230	48834	28513	20524	41582	18580	49972	40361	56442	88152	677	85701	74996	28243	69129	11905	13014	61163	60830	37121	11405	95734	8472	44324	52721	3116	99826	92619	28870	11613	95669	78736	31729	54188	41463	68215	70673	80044	56674	73030	41867	77542	52514	16920	42971	77245	64890	91580	87225	28129	1730	8995	43841	86094	8443	16917	61931	8277	22334	73845	91266	97414	85488	95281	64547	52015	67951	52931	56233	90858	66942	88508	15234	49998	91647	27763	32596	7005	92725	18463	55488	99472	81032	81116	72892	95105	27893	99313	65416	18945	2100	29168	18802	70105	68557	22862	42649	59386	84003	61670	4369	25459	74931	38272	99599	98873	73101	56662	52593	89524	24035	87238	80667	95460	10797	85635	68774	70424	44342	55841	18726	28536	33648	98933	74142	88611	78894	578	63098	83073	68603	49515	43138	87528	99181	
22	3	72243	56191	48426	6116	41025	73040	21004	35620	8482	61013	7317	72786	52185	94725	26434	86971	99532	60514	64294	88738	98204	32775	3797	37577	16766	77884	34872	85290	94959	10707	97820	62802	49537	16127	77430	82297	43450	73179	86560	36605	8717	63491	65418	38695	82130	6713	14671	23181	88965	45656	73802	71165	46437	80684	42702	55071	19561	17799	78366	24657	62283	42069	973	43907	40486	32124	91515	25220	42205	59435	84070	28291	36673	16664	77663	72801	56433	21072	84010	63846	39298	27261	23176	71632	40996	1531	9082	55923	53738	65408	76706	48309	24825	50968	79164	38591	11836	45298	61039	20722	29246	26055	32137	69940	77771	59017	12970	17245	55695	19686	28110	20634	63696	86581	99216	68703	82444	38348	80219	17084	20752	6342	65071	4707	69104	31513	29365	43446	81519	84850	22078	94939	31790	48759	67788	48366	7357	53284	81855	27451	13063	94960	51601	
22	4	76429	6714	77744	40234	86360	56690	68924	49045	81384	50757	49832	38489	54790	74873	51948	50134	21840	88909	1474	81044	17341	38553	66712	51159	81718	76484	10704	7221	88193	18536	96110	37483	19552	61198	77395	44511	11053	43231	5789	16433	32281	5795	7588	398	24261	12141	71549	24231	79451	20153	12113	10344	96428	7761	89438	80497	85962	31900	22660	32812	70456	15606	89929	86037	11688	68820	79051	71585	98834	32935	72464	28341	3618	16050	30995	87231	90248	98747	67729	36175	45821	32424	89349	15187	79851	99615	43598	79069	57843	30055	86634	78288	25748	4338	8163	16474	58611	94823	75704	94595	36438	45733	64942	5654	97362	72208	35388	58381	53122	17589	53791	6071	52455	65029	27522	48126	48801	86216	83497	36250	25237	34374	9394	9314	75230	34516	87486	37888	71088	10411	57314	40403	21884	37896	95453	99933	77018	83163	26149	24968	33449	33659	78388	
22	5	69579	89519	92056	46639	33014	67893	8473	1688	15454	5480	30616	73818	76699	51785	47832	20953	8041	99604	10886	22425	39324	4886	83405	31420	21744	69663	41301	36143	56709	42756	49544	55560	7693	12719	5253	97334	15722	72915	48681	28379	9721	62302	16407	75002	59979	68817	11186	63823	70510	46478	10443	44420	27162	49526	5023	97350	86477	58603	84980	81695	57482	5995	89662	61378	11792	45372	37799	26546	30338	92120	55482	22568	28008	38333	63331	53957	15660	47498	62403	48993	48449	95144	36497	16899	49501	37879	74100	30780	25759	11593	3748	19081	8680	35813	31654	11544	9884	48414	81179	30618	89962	50158	59694	62484	42647	50528	21985	17278	50439	11918	86218	96595	58345	67414	56916	15756	72017	17778	40866	10392	7507	41519	23456	25581	39154	92038	36431	75497	1433	88561	16079	71248	92425	54010	52597	62093	81202	76013	68512	85949	60321	54219	47320	
22	6	33305	61758	18116	60113	81652	63600	10581	11896	8949	19451	78119	91458	4378	86689	79321	80477	18796	87383	76267	61852	90702	25951	46783	69421	66537	47189	33586	21946	83431	66157	29849	36619	15011	98894	65239	4224	86521	64688	38768	97315	99429	93735	4194	40274	26311	88839	4649	53816	6129	23757	42392	82353	4521	70052	21299	56416	73775	64184	51286	58287	26803	63947	50336	89141	38597	41062	31093	38750	85429	860	56189	19295	24692	24230	12059	98658	50366	8697	81386	63173	3441	87333	4318	40412	26579	27338	62164	72131	81865	26087	82199	48243	88623	60633	47837	68241	39288	93500	50907	6379	28593	8807	99171	1909	44290	62624	20685	79803	75899	67198	30139	91587	73690	37762	43037	8696	96175	84100	2435	7077	80358	60588	62428	62840	2500	7858	59416	42379	6503	76711	73532	9538	18398	66203	78813	10321	68323	75018	28402	5714	71730	71797	71788	
